slider_id	Item	normresponse	YMin	YMax
0	exploded eggs	0.0393262060840772	0.01169262764981	0.0868051858610998
1	exploded eggs	0.0372100693728118	0.0234756426820618	0.0508750618167289
2	exploded eggs	0.0394780290398244	0.0280808283313279	0.0510674979523961
3	exploded eggs	0.0420405299939276	0.0294383360521751	0.0532395781234113
4	exploded eggs	0.0448511189043604	0.0324511593363117	0.0566910608612966
5	exploded eggs	0.0458621363970263	0.032687000935151	0.0584804678167196
6	exploded eggs	0.0469502645269661	0.0327116666342131	0.0604368282113089
7	exploded eggs	0.0484647092431029	0.0331728518705229	0.0646986211529425
8	exploded eggs	0.0484289708217065	0.0336985784535044	0.0627002172888609
9	exploded eggs	0.0521218110595099	0.0392292612033849	0.0646543849173558
10	exploded eggs	0.0534719241836919	0.0419128644385215	0.0646767241597563
11	exploded eggs	0.0559229935715427	0.0421533565459299	0.0687171550962403
12	exploded eggs	0.0604125811060372	0.044965041051992	0.07911786487353
13	exploded eggs	0.0646712973713677	0.0442803934905395	0.0888050481450297
14	exploded eggs	0.0914862308597678	0.0521480755858814	0.135625736790897
15	exploded eggs	0.22930112746428	0.112312682538481	0.364916311879798
0	exploded fireworks	0.0170011382387084	0.0090966485995865	0.0266411588835171
1	exploded fireworks	0.0231616519871843	0.0140894153325537	0.03235503407217
2	exploded fireworks	0.0255918626299303	0.0163610918310876	0.03559372393957
3	exploded fireworks	0.0300225390717438	0.0208554113851622	0.0391107890914668
4	exploded fireworks	0.0342050635312829	0.0242461636320825	0.044028568623514
5	exploded fireworks	0.0384507781036257	0.0271640947512714	0.047720878911357
6	exploded fireworks	0.0406581646967114	0.0292726329892105	0.0506762399461962
7	exploded fireworks	0.0438191427586359	0.0331886691686707	0.054130796955986
8	exploded fireworks	0.0461566061176964	0.0345409043155485	0.0577822110720445
9	exploded fireworks	0.0495227604251288	0.0364459811879597	0.0627218135916456
10	exploded fireworks	0.0515620717896959	0.0364626437994444	0.0655246015492643
11	exploded fireworks	0.0550936061319183	0.0399129440933871	0.070024437232639
12	exploded fireworks	0.0589769109320685	0.0429059728636128	0.0741678737845081
13	exploded fireworks	0.0828459082535772	0.0600168376200147	0.110384957181863
14	exploded fireworks	0.114724847945706	0.0805016529858198	0.157442991100722
15	exploded fireworks	0.288206947386386	0.167952892897412	0.430544831367389
0	exploded gas tanks	0.0198024805959449	0.0101558603291301	0.0304522995236098
1	exploded gas tanks	0.0378682981648506	0.0244015329234577	0.0502387896552699
2	exploded gas tanks	0.0403600769021873	0.0279182426225019	0.0521634970695015
3	exploded gas tanks	0.0408542490991349	0.028414003798392	0.0527460864424923
4	exploded gas tanks	0.0426248333539489	0.0293596361787938	0.0550985061500682
5	exploded gas tanks	0.0426521774153107	0.0288748429031874	0.056258917900143
6	exploded gas tanks	0.0438455120716255	0.0311907930465711	0.056397795874021
7	exploded gas tanks	0.0442940392091336	0.0310105796102412	0.0566652997898669
8	exploded gas tanks	0.045432776003313	0.0314697504136946	0.0588205634755352
9	exploded gas tanks	0.0461317880539343	0.0339574820747434	0.0587995202860929
10	exploded gas tanks	0.0450327918553365	0.0312274107482311	0.0584550610177864
11	exploded gas tanks	0.0467472245007128	0.0346943652079155	0.0584160189556528
12	exploded gas tanks	0.0478377874053915	0.0341446471419248	0.0610490760613507
13	exploded gas tanks	0.049061412915805	0.0352679474470438	0.0630481390739072
14	exploded gas tanks	0.0508661781476733	0.0343748591937927	0.0662315221346931
15	exploded gas tanks	0.356588374305697	0.193621977411233	0.523147930443881
0	fell down block towers	0.0439016911952995	0.00446064180748316	0.119796022350026
1	fell down block towers	0.022100504718509	0.0122866683341628	0.0327880895155615
2	fell down block towers	0.0253355331211827	0.015564418514088	0.0358725624885566
3	fell down block towers	0.0278013986879629	0.0180546165231384	0.0375772035123484
4	fell down block towers	0.0306701415375913	0.0195936341776487	0.0434774305433418
5	fell down block towers	0.0358158338063038	0.0242874121171173	0.0466784627846374
6	fell down block towers	0.0378954401727841	0.024554149342567	0.0508258442522711
7	fell down block towers	0.0424770330805944	0.0302402082081046	0.0562584252508739
8	fell down block towers	0.0442597085523083	0.0288583748865814	0.0583450534181431
9	fell down block towers	0.0487860518863405	0.0340840353224562	0.0633629216034828
10	fell down block towers	0.051542947756282	0.035726623308897	0.0656774322837621
11	fell down block towers	0.0536274629841731	0.0378731516973608	0.069934679005268
12	fell down block towers	0.0581532202151832	0.0402618028584541	0.0752925490036047
13	fell down block towers	0.0620310661850451	0.0415333902553135	0.0822483842473922
14	fell down block towers	0.0921813716494247	0.0525489594728318	0.14017607275534
15	fell down block towers	0.323420594451015	0.174444564322521	0.486845164262687
0	fell down card towers	0.0113650770381703	0.0043157581400478	0.0211920565432144
1	fell down card towers	0.0206006265073834	0.00798371392196084	0.0372312138285148
2	fell down card towers	0.0200993339785494	0.00904076304361888	0.0343761394618275
3	fell down card towers	0.0215965939197768	0.0104474858234836	0.0346095766058037
4	fell down card towers	0.0231458569877882	0.0132725563755101	0.034739574202956
5	fell down card towers	0.0233649276142333	0.0135279611851954	0.0343177982385364
6	fell down card towers	0.0239453655888546	0.0143013882967661	0.0342012445792905
7	fell down card towers	0.0245400213760661	0.0138821062318966	0.0362137270913341
8	fell down card towers	0.0279832327260117	0.0171348430255053	0.0392814082836092
9	fell down card towers	0.0367890135746782	0.0226071376552396	0.0520356101540677
10	fell down card towers	0.0398953122061925	0.0243111899029515	0.0568412359684357
11	fell down card towers	0.044296948476645	0.0278626585163286	0.0641705836897801
12	fell down card towers	0.0514542354972606	0.0333655274557013	0.0693456694739185
13	fell down card towers	0.0719779534269064	0.0486575265206914	0.0957315486615741
14	fell down card towers	0.10174406851691	0.0583071109788636	0.15281273396537
15	fell down card towers	0.457201432564574	0.316338305832303	0.611741103112777
0	fell down shelves	0.0478713945545845	0.030900910955825	0.0697650334715504
1	fell down shelves	0.0587781979664071	0.0425918356359588	0.0763240630982154
2	fell down shelves	0.0618347804685333	0.0466788729769907	0.080405486333489
3	fell down shelves	0.065130836826678	0.0519381444438942	0.081645498126475
4	fell down shelves	0.0680450305331509	0.0536439443490342	0.0854678818800947
5	fell down shelves	0.0611560506462911	0.0512377195558026	0.0701894361091508
6	fell down shelves	0.0666212540957026	0.0575895694234555	0.0752951969700959
7	fell down shelves	0.064672826896413	0.056614242635544	0.0724248095959739
8	fell down shelves	0.0631702643757076	0.0548352849694938	0.0705570216583462
9	fell down shelves	0.0628989881297951	0.0546239387671083	0.0695927822988031
10	fell down shelves	0.0639106376895061	0.0558328739725375	0.0713049693406042
11	fell down shelves	0.0632107196140822	0.0534537947781439	0.0720344965077286
12	fell down shelves	0.0637335522216379	0.0530962043049095	0.0740533695875593
13	fell down shelves	0.0629151867513892	0.0526337159591993	0.0731658109279128
14	fell down shelves	0.0631230076083455	0.0516193332617821	0.0753279464071554
15	fell down shelves	0.0629272716217757	0.0488076283951017	0.0772922686678943
0	flashed cameras	0.0481862701323302	0.0262960177192107	0.0777008002281318
1	flashed cameras	0.0450368700727992	0.0365676574371585	0.0543268270651572
2	flashed cameras	0.0473763082409523	0.0377793878487432	0.0556004250469622
3	flashed cameras	0.0496702499172991	0.0411819436799769	0.0580098509903375
4	flashed cameras	0.0515435186619917	0.0432392756896723	0.0587362690603965
5	flashed cameras	0.0564525289074058	0.0490624398498487	0.0630066088017492
6	flashed cameras	0.0574014091185134	0.0493605099572877	0.0643281716098345
7	flashed cameras	0.0609325082346211	0.0532956098099237	0.0672024441615889
8	flashed cameras	0.063133715363343	0.0554056163685091	0.069579465673193
9	flashed cameras	0.0651952421059891	0.0579407989738594	0.0718287094599869
10	flashed cameras	0.0694022230238286	0.063231023949061	0.0762347248878761
11	flashed cameras	0.0680158218560998	0.0617587930194343	0.0734965367969873
12	flashed cameras	0.0693554350516961	0.0619095418647276	0.076120914672785
13	flashed cameras	0.0687098447876067	0.0598882547880225	0.0780192413500083
14	flashed cameras	0.0711737502516553	0.0606323955289049	0.0829620177125795
15	flashed cameras	0.108414304273868	0.0677519491639645	0.164149810460788
0	flashed phones	0.0422201530962629	0.03028380897397	0.0542664591534071
1	flashed phones	0.052406935762076	0.0440164705676288	0.0604160993940328
2	flashed phones	0.0547097371890811	0.0474534643032624	0.0615572776957989
3	flashed phones	0.0595125797368248	0.0529589323748764	0.0660706956429891
4	flashed phones	0.0635019631055479	0.0587414480540409	0.0684396757236263
5	flashed phones	0.064538143586869	0.0594175910739177	0.069097426462485
6	flashed phones	0.0690548200999679	0.0650819771187994	0.0740720893658425
7	flashed phones	0.0714785956169709	0.0669588628418253	0.0767311451439407
8	flashed phones	0.0718185680824411	0.0662339120155781	0.0786948717502348
9	flashed phones	0.0705966351667752	0.0653569911152938	0.0762920669669796
10	flashed phones	0.0677212439266058	0.0629994901549953	0.0723930781785713
11	flashed phones	0.0659357887086585	0.0619731867081174	0.0702835461835071
12	flashed phones	0.0646587310124369	0.060580167747408	0.0689288783944026
13	flashed phones	0.0628686429634341	0.057465547096027	0.0671220107675225
14	flashed phones	0.0605707599983498	0.0541818854999848	0.0662845474404449
15	flashed phones	0.0584067019476981	0.049410189240551	0.0662980187960478
0	flashed webcams	0.130391171181286	0.0314881841484905	0.266373340030842
1	flashed webcams	0.0537740084496641	0.0302407408220977	0.0807881136994317
2	flashed webcams	0.0499618509337392	0.0333625767449743	0.0672748277394936
3	flashed webcams	0.0450645904862975	0.0309171599636777	0.0580393142582643
4	flashed webcams	0.0450578905638227	0.0324720581987891	0.0573650337513523
5	flashed webcams	0.0471554509201844	0.0343635864325174	0.0604578000252325
6	flashed webcams	0.0490323081173969	0.0359112026294735	0.0618603811333233
7	flashed webcams	0.0489718044604688	0.0357275443967917	0.0614280061056562
8	flashed webcams	0.0507274322421764	0.0378285165299517	0.0621394994913631
9	flashed webcams	0.0501357924219929	0.037480038437017	0.0614034185406547
10	flashed webcams	0.0487174390811293	0.0361541252073385	0.0599435660615249
11	flashed webcams	0.0490017097367155	0.0356548028825994	0.062308599963128
12	flashed webcams	0.0493018239263445	0.0351148720353675	0.064125821103678
13	flashed webcams	0.0497299515789542	0.0346589554689202	0.0668446880098427
14	flashed webcams	0.051146621569977	0.0333192540804068	0.0702466359417486
15	flashed webcams	0.181830154329851	0.0644941047074911	0.32936076196923
0	froze berries	0.0450885349006974	0.0113251050044448	0.0864612365342915
1	froze berries	0.0375484315847822	0.0186076126004488	0.0560612049210777
2	froze berries	0.0349912437974177	0.0201268780787209	0.0506938080507578
3	froze berries	0.0335031020583001	0.018877855616562	0.0470834162426073
4	froze berries	0.0335463535598746	0.019854157142662	0.0479376557011393
5	froze berries	0.0331641971871944	0.0186484428108683	0.0496489226486135
6	froze berries	0.0358811788800552	0.0213458650327524	0.051394837816428
7	froze berries	0.0371880686843142	0.0246762428137108	0.0507461516426109
8	froze berries	0.0387704017633224	0.0255298155801875	0.0521211710465944
9	froze berries	0.0398527892633059	0.0257414253338437	0.0541634357819036
10	froze berries	0.0418340597598326	0.0261640915860738	0.0562533586381407
11	froze berries	0.0477109823103875	0.0279165738321096	0.069021962301465
12	froze berries	0.0491716521489885	0.0289289258195748	0.0712357992932199
13	froze berries	0.0493572866027986	0.0260164446383374	0.0764827359653147
14	froze berries	0.0697950871607114	0.0331141103734782	0.111718134812775
15	froze berries	0.372596630338017	0.193768268559078	0.57118692333916
0	froze bottles of hand soap	0.0559614088504836	0.0254948899796043	0.0991775646130825
1	froze bottles of hand soap	0.0370812907192968	0.0246898253157327	0.0490286895419887
2	froze bottles of hand soap	0.0371494562534922	0.026336757846898	0.0484846414977931
3	froze bottles of hand soap	0.0379771066358012	0.0285641462504329	0.0486542093533069
4	froze bottles of hand soap	0.0409368890309375	0.030324028909342	0.0521846748429885
5	froze bottles of hand soap	0.0414977324645173	0.0310277500590615	0.0506300094498331
6	froze bottles of hand soap	0.0442477049203369	0.0343361373253996	0.0534541871819496
7	froze bottles of hand soap	0.0471168541733119	0.036717789349426	0.0570240525335879
8	froze bottles of hand soap	0.0518620430718978	0.041444530588205	0.0620063148371447
9	froze bottles of hand soap	0.0507430520672365	0.0404603824646796	0.0606490624356699
10	froze bottles of hand soap	0.0542624422335718	0.0426760600792138	0.0651638635054196
11	froze bottles of hand soap	0.0577369637000554	0.045724337989994	0.0696161835584972
12	froze bottles of hand soap	0.0579962010875203	0.044042110937359	0.0708286973748713
13	froze bottles of hand soap	0.0619212773453289	0.047030725137203	0.0752770399506497
14	froze bottles of hand soap	0.0757531685953119	0.0536397988739413	0.105444477867148
15	froze bottles of hand soap	0.2477564088509	0.136963817662184	0.38708655063327
0	froze chocolate bars	0.00964548245766974	0.00444965442681043	0.0163905898954057
1	froze chocolate bars	0.0247000252306143	0.014301114731736	0.0370007792113383
2	froze chocolate bars	0.0281701228835087	0.0179221418440173	0.0389680194896853
3	froze chocolate bars	0.029148063386981	0.0190639549222577	0.0405283479130319
4	froze chocolate bars	0.029725561905104	0.0195076024015409	0.040361654554488
5	froze chocolate bars	0.0308616617563808	0.0209107830086474	0.0417358134285347
6	froze chocolate bars	0.0352629781364054	0.0247223915100004	0.0464908591417921
7	froze chocolate bars	0.0379217051422345	0.0268416091677313	0.0481153760190893
8	froze chocolate bars	0.0382101644790322	0.0265738345940233	0.0491287759233962
9	froze chocolate bars	0.0410561035616898	0.0293844723472978	0.052850083768923
10	froze chocolate bars	0.0438854648655018	0.0316701828439671	0.0560743425526448
11	froze chocolate bars	0.0473886446748896	0.0333847805991618	0.0612768036006087
12	froze chocolate bars	0.0525522521741405	0.0370923162226215	0.0673736051916051
13	froze chocolate bars	0.0596201926562216	0.0380171935509495	0.0837705862604979
14	froze chocolate bars	0.0694930733225438	0.0428867577080498	0.0993834079591565
15	froze chocolate bars	0.422358503367082	0.274205735757963	0.58874760509189
0	got stained white carpets	0.0115070807485826	0.00289723705530808	0.0219908693275092
1	got stained white carpets	0.0269393945979665	0.0132678123190432	0.042371007601083
2	got stained white carpets	0.0271329629328512	0.0140008948338836	0.0417646310810508
3	got stained white carpets	0.0274331572370273	0.0144770764092605	0.041891890824194
4	got stained white carpets	0.0296855523971347	0.0169386953202599	0.0417444340728739
5	got stained white carpets	0.0293029670398989	0.0163664964714148	0.041524190353602
6	got stained white carpets	0.0321546144383588	0.0198317818946982	0.0441335338143316
7	got stained white carpets	0.0328305083466679	0.0189788067015572	0.0453827942773913
8	got stained white carpets	0.0354758662489402	0.0226118885975064	0.0486240861063385
9	got stained white carpets	0.0369569537438426	0.0234486310198671	0.0503273340555126
10	got stained white carpets	0.0433887269941605	0.026423895526519	0.0600257906702805
11	got stained white carpets	0.0462619851632068	0.0278628354231436	0.0654672977698522
12	got stained white carpets	0.046546373632701	0.0278241992636174	0.0653601722518497
13	got stained white carpets	0.0466817509465699	0.0291905577939524	0.0628416961535021
14	got stained white carpets	0.0488315982185558	0.0304531451170365	0.0682498805460445
15	got stained white carpets	0.478870507313535	0.30924974089576	0.664893237154308
0	got stained white shirts	0.0171798402409632	0.00263823218021181	0.0421210873626349
1	got stained white shirts	0.0196441312059405	0.0106665550325713	0.0296521993210146
2	got stained white shirts	0.0197430734308642	0.010542475230534	0.0306299581164646
3	got stained white shirts	0.0222643519493742	0.0123281335548653	0.0330284831130922
4	got stained white shirts	0.0232066236416542	0.0135105015802911	0.0332396619239545
5	got stained white shirts	0.0240221570846322	0.0144037482722887	0.0339710129975399
6	got stained white shirts	0.0258757751587876	0.0155691962866288	0.0367103983703891
7	got stained white shirts	0.0289560290845837	0.0174634915755352	0.0403918234553427
8	got stained white shirts	0.03413612840703	0.0214002213073684	0.0467370339247537
9	got stained white shirts	0.0348686729858113	0.0220084429194493	0.0487477819652959
10	got stained white shirts	0.0377358624413474	0.0244313546243466	0.0527908161776809
11	got stained white shirts	0.0408723637747591	0.0252102771077812	0.0564542920587768
12	got stained white shirts	0.0460786413653355	0.0280116538375955	0.0631008736666968
13	got stained white shirts	0.0506565101452156	0.0302609349351641	0.0734375527401615
14	got stained white shirts	0.0707940774713982	0.0421837042882716	0.105605655812671
15	got stained white shirts	0.503965761612303	0.358681604869632	0.650936171491979
0	got stained white tablecloths	0.0137016688086867	0.00467897647243089	0.0277306134620386
1	got stained white tablecloths	0.0418148451836772	0.0149724621971771	0.0765504707820129
2	got stained white tablecloths	0.0389420287313998	0.0184863391472758	0.0669961491473006
3	got stained white tablecloths	0.0406086725172317	0.0226139364221555	0.0652384956486052
4	got stained white tablecloths	0.0373561249626688	0.0240149198763876	0.0541305422745032
5	got stained white tablecloths	0.0364512585628359	0.0263812784196846	0.047053468136091
6	got stained white tablecloths	0.0368735483974484	0.0261725798279223	0.0475454459891725
7	got stained white tablecloths	0.0389983727459872	0.0266071051338181	0.0512232371742243
8	got stained white tablecloths	0.0414057294430006	0.0285595368741976	0.0533814935180567
9	got stained white tablecloths	0.045539209481648	0.0319872258860027	0.0582528122418989
10	got stained white tablecloths	0.0475409776429109	0.0317476053346284	0.0626997718377082
11	got stained white tablecloths	0.0476726984688095	0.0300030311101883	0.0663692690783722
12	got stained white tablecloths	0.0543381290862613	0.0365667587337696	0.0722719769357398
13	got stained white tablecloths	0.0634721132081538	0.0436969129240246	0.08059774096981
14	got stained white tablecloths	0.0809963372364188	0.051036862029029	0.11539978062143
15	got stained white tablecloths	0.334288285522861	0.193192369256946	0.498636347303676
0	had the letter Z in them birthday cards	0.138670440885288	0.100893391662626	0.177739150227248
1	had the letter Z in them birthday cards	0.139721913853595	0.104137665659535	0.18139344181511
2	had the letter Z in them birthday cards	0.10968708658791	0.0918165069022476	0.129435334703237
3	had the letter Z in them birthday cards	0.0939765967037667	0.0800163118278773	0.108688573890915
4	had the letter Z in them birthday cards	0.075344978646239	0.063346754846632	0.0885257544232593
5	had the letter Z in them birthday cards	0.0578958149066849	0.0440615999996046	0.0711204760190372
6	had the letter Z in them birthday cards	0.0479570485344943	0.0352524982033127	0.0596899512827613
7	had the letter Z in them birthday cards	0.0486941081523	0.0359234150774484	0.0606703437203627
8	had the letter Z in them birthday cards	0.045951780611097	0.0343218289250888	0.0568134112483161
9	had the letter Z in them birthday cards	0.0440832067822322	0.033145632513798	0.054670211801501
10	had the letter Z in them birthday cards	0.0383955163076085	0.0290729964464841	0.0479118161222122
11	had the letter Z in them birthday cards	0.0354692584915442	0.0253911543803626	0.0454466454982022
12	had the letter Z in them birthday cards	0.0319354284348232	0.0216016192703193	0.0430627255996518
13	had the letter Z in them birthday cards	0.0313815598944015	0.0213960577227838	0.0427278047074248
14	had the letter Z in them birthday cards	0.0274268411252621	0.0180743233960172	0.0372820868396716
15	had the letter Z in them birthday cards	0.0334084200827527	0.0170251192037647	0.0580761009364317
0	had the letter Z in them love notes	0.0720862477905097	0.0411581803071653	0.106759389944667
1	had the letter Z in them love notes	0.0853722262838013	0.0592659848042679	0.119249430598703
2	had the letter Z in them love notes	0.0833212122409372	0.0631340567816079	0.108015841322936
3	had the letter Z in them love notes	0.0817821450725084	0.0654933607720894	0.0988037749226638
4	had the letter Z in them love notes	0.0753700581214715	0.068100749925351	0.0840248553394654
5	had the letter Z in them love notes	0.0680743896820897	0.0566016593505964	0.0777062694680553
6	had the letter Z in them love notes	0.0659642897691631	0.0538695277202492	0.076533043101698
7	had the letter Z in them love notes	0.0674592837692642	0.0531413715108091	0.0803171925195027
8	had the letter Z in them love notes	0.0591877604853992	0.0449253395925751	0.0723094309122096
9	had the letter Z in them love notes	0.0572556937448842	0.0434951177957219	0.0691715761863762
10	had the letter Z in them love notes	0.0550864716267346	0.0425147163066555	0.0656395147131555
11	had the letter Z in them love notes	0.0535768041604138	0.0395630871378848	0.067154308230667
12	had the letter Z in them love notes	0.0488152682538783	0.0373481628176762	0.0597578647232868
13	had the letter Z in them love notes	0.0430607507384168	0.0304863866779242	0.056138359652967
14	had the letter Z in them love notes	0.0390797651401074	0.0280385701914261	0.0510064135000105
15	had the letter Z in them love notes	0.0445076331204206	0.0310194371208024	0.058825171274931
0	had the letter Z in them novels	0.046680963496792	0.0220018921963981	0.0783994971573738
1	had the letter Z in them novels	0.0455374904749614	0.026753662994899	0.0662839913768754
2	had the letter Z in them novels	0.0449468192214359	0.0285333481478297	0.0630193190750879
3	had the letter Z in them novels	0.0438450441825356	0.030075119702911	0.0571323138977516
4	had the letter Z in them novels	0.0424116754618258	0.0291246487769295	0.055505001328773
5	had the letter Z in them novels	0.043669605568404	0.0315663889215138	0.0560689439292468
6	had the letter Z in them novels	0.0428014527555444	0.0313307087303086	0.0543975071993988
7	had the letter Z in them novels	0.0429414675817843	0.0304919561176154	0.0537195086077008
8	had the letter Z in them novels	0.0439640524430983	0.033169700991148	0.0545056476777022
9	had the letter Z in them novels	0.0441338197836507	0.0317635383121404	0.0558036566309212
10	had the letter Z in them novels	0.0471072062697455	0.0361085465247398	0.0581881517623288
11	had the letter Z in them novels	0.050311787658476	0.0394766345809761	0.0614863883653629
12	had the letter Z in them novels	0.0520071044557298	0.0382400319019012	0.0675447520350836
13	had the letter Z in them novels	0.0634655777667108	0.0437184770496978	0.0853879452145686
14	had the letter Z in them novels	0.11303921177276	0.0694521095508335	0.162823824261569
15	had the letter Z in them novels	0.233136721106546	0.128769087000209	0.353543256344357
0	honked bicyclists	0.264336969553118	0.0996916048705515	0.471793523405387
1	honked bicyclists	0.0391894347521343	0.0249754438223464	0.0524099202837541
2	honked bicyclists	0.0421617741468741	0.0287963411885036	0.0537803788375392
3	honked bicyclists	0.0372579720882258	0.0238137484170223	0.0494147814831234
4	honked bicyclists	0.0481260237522587	0.0304557042984803	0.0646872862341508
5	honked bicyclists	0.0417652069103577	0.0295746609623419	0.0536294365521777
6	honked bicyclists	0.0425960999484643	0.029382391836045	0.0536463950666646
7	honked bicyclists	0.0483105763387393	0.0334808788988886	0.0641821621695701
8	honked bicyclists	0.0427150230941393	0.0276592051398215	0.0578035552234279
9	honked bicyclists	0.0482471925564308	0.0325688400262423	0.0624759559961924
10	honked bicyclists	0.0469146950702297	0.0302318351606248	0.0642363842848835
11	honked bicyclists	0.0542918738146495	0.0355811245053517	0.0722872318862506
12	honked bicyclists	0.051956614439326	0.0318160701042844	0.073848956273021
13	honked bicyclists	0.0563483378240403	0.0375371532634172	0.0753903798277717
14	honked bicyclists	0.0657996158693184	0.037167843865131	0.109248231526376
15	honked bicyclists	0.0699825898416936	0.0326819352627931	0.13025103981428
0	honked bus drivers	0.0397346236901219	0.0212942655212641	0.0644507270668416
1	honked bus drivers	0.0548723279345034	0.0370134648732638	0.0761636112574562
2	honked bus drivers	0.0574577248220943	0.0404388288482163	0.0773552651453489
3	honked bus drivers	0.0559808766424	0.0419297267549312	0.0703635388877151
4	honked bus drivers	0.0523005766089162	0.041547070069027	0.062618652998654
5	honked bus drivers	0.0557693289796661	0.0466302524189904	0.0647354337989621
6	honked bus drivers	0.0594232947423386	0.0519669835150786	0.0659789633751878
7	honked bus drivers	0.0619217771777883	0.0547155750423877	0.067721624819467
8	honked bus drivers	0.0652172372389826	0.0586912502416346	0.0719947665520475
9	honked bus drivers	0.0665992202260857	0.0595289155674838	0.0727698232938807
10	honked bus drivers	0.069182609574659	0.0602744247184615	0.0775063673032489
11	honked bus drivers	0.0709420999938495	0.0602709199704703	0.0810559106765254
12	honked bus drivers	0.0751003750130527	0.0613978017173144	0.0878165601913353
13	honked bus drivers	0.0742114417307243	0.0608927526768223	0.0881435440966937
14	honked bus drivers	0.0718440641834062	0.0570711186776869	0.0871099901633957
15	honked bus drivers	0.0694424214414112	0.054713147308765	0.0848670632605345
0	honked taxi drivers	0.0121994794447109	0.0062366852866112	0.0193959080440238
1	honked taxi drivers	0.0397449345090974	0.0233252344229846	0.0600446141398312
2	honked taxi drivers	0.071826974913522	0.032223999981445	0.14205889667867
3	honked taxi drivers	0.0439081292304255	0.0308235410770916	0.057277850152283
4	honked taxi drivers	0.0485411782460738	0.0362236727331302	0.0610534097649367
5	honked taxi drivers	0.0529734584797853	0.0425770684482393	0.0633791054075031
6	honked taxi drivers	0.0551271470339793	0.0446241912534312	0.0647068429294177
7	honked taxi drivers	0.058592931103461	0.0484568339668112	0.0671598163838938
8	honked taxi drivers	0.0604657499005249	0.050711795043819	0.069143356813891
9	honked taxi drivers	0.0633116260231679	0.0521032576631212	0.0727605474748704
10	honked taxi drivers	0.0671698953850164	0.0550325875285887	0.0775127962954232
11	honked taxi drivers	0.0711427472448022	0.0595936138198252	0.0834543721368893
12	honked taxi drivers	0.0820272902856683	0.0692112243869057	0.0945937725147925
13	honked taxi drivers	0.085943406005511	0.0673574146994531	0.107691928550875
14	honked taxi drivers	0.0914264731445458	0.0671150008424574	0.120802323313989
15	honked taxi drivers	0.0955985790497082	0.0643592789981484	0.131622494000059
0	landed flat coins	0.0165264158901399	0.00824272790953291	0.0256988561443227
1	landed flat coins	0.0326911578486591	0.0205188909773618	0.0461793265009297
2	landed flat coins	0.0367863325882679	0.0251463515373449	0.0488293399713234
3	landed flat coins	0.0391822226109164	0.0273205690545027	0.0520026817158061
4	landed flat coins	0.0401018144590494	0.0286394380245119	0.0517599294948225
5	landed flat coins	0.0413463813534934	0.0293729998299189	0.0526631127102209
6	landed flat coins	0.043290708370987	0.0326953812262834	0.0545009373399992
7	landed flat coins	0.0444983818273011	0.0336911399357553	0.0547178676342551
8	landed flat coins	0.0449907838385549	0.0337720838571954	0.0549478072749667
9	landed flat coins	0.0443544908040838	0.0340310239439412	0.0537490485991644
10	landed flat coins	0.0459765505809097	0.0354549164740006	0.0571084315555447
11	landed flat coins	0.0462912200570999	0.0358256830309431	0.057486976150481
12	landed flat coins	0.0484776971389842	0.0366975102496364	0.0602605336327505
13	landed flat coins	0.0537517264449797	0.0398923052123188	0.0689790074242961
14	landed flat coins	0.0651774709995512	0.0413740452361541	0.0935811151137489
15	landed flat coins	0.356556645187022	0.222588707954296	0.49868534444711
0	landed flat notebooks	0.0252872471776674	0.0105999007340945	0.0408981410903806
1	landed flat notebooks	0.0337331719864686	0.0203594344131062	0.0491221130873008
2	landed flat notebooks	0.0421294952679924	0.0268129749322781	0.0554551633528534
3	landed flat notebooks	0.0497835926361474	0.0341399291893956	0.0647121638234975
4	landed flat notebooks	0.0562141695409506	0.0412205262299789	0.0719784962308146
5	landed flat notebooks	0.0594650347787573	0.0461444861960477	0.0737942237884417
6	landed flat notebooks	0.0614195226730839	0.0495311827807269	0.0722894408805664
7	landed flat notebooks	0.0657860509099361	0.0541736287142974	0.0784614494956556
8	landed flat notebooks	0.0697214478951882	0.0546164339452167	0.083878206865991
9	landed flat notebooks	0.0718390159761383	0.0579414254442336	0.0835668473242767
10	landed flat notebooks	0.0730680499486288	0.0593769989234298	0.0854758329843753
11	landed flat notebooks	0.0700669526075553	0.0531667974804711	0.0854581417579431
12	landed flat notebooks	0.065142354520278	0.0467124281095273	0.0814161817430465
13	landed flat notebooks	0.0652059654017618	0.0471690557195796	0.0830283115253706
14	landed flat notebooks	0.0645010496441305	0.0442665623090994	0.0839392630451346
15	landed flat notebooks	0.126636879035316	0.0480734951843959	0.257584437009972
0	landed flat pancakes	0.0182064218939604	0.00902576484428451	0.0270789854914167
1	landed flat pancakes	0.0335938405006508	0.0187209991272197	0.0494226434889717
2	landed flat pancakes	0.0371452515350298	0.0243788247933724	0.051772519533129
3	landed flat pancakes	0.0399985018141122	0.0266930817405231	0.0533649197846269
4	landed flat pancakes	0.0425710013211903	0.030863462129494	0.0545702480616229
5	landed flat pancakes	0.0448023923103598	0.0312908971132441	0.0578529165568787
6	landed flat pancakes	0.0486725847843083	0.0347716729297721	0.0622915620611809
7	landed flat pancakes	0.0548610591547485	0.0399773169460514	0.0689928760895532
8	landed flat pancakes	0.0582467860708333	0.0440081339498418	0.0726290156983584
9	landed flat pancakes	0.0598055280979256	0.0458602649672185	0.0723208184320192
