subject,item,utterance,response,measure
188,rolled wheelchairs,Some,0.322033898305085,comp_allprob
188,exploded balls of tin foil,Some,0.318181818181818,comp_allprob
189,ran out of batteries phones,Some,0,comp_allprob
189,popped eggs,Some,0,comp_allprob
189,exploded eggs,Some,0,comp_allprob
189,froze chocolate bars,Some,0,comp_allprob
189,were green clovers,Some,0,comp_allprob
189,broke boxes,Some,0,comp_allprob
189,ripped shirts,Some,0,comp_allprob
189,stuck beads,Some,0,comp_allprob
189,lit up computers,Some,0,comp_allprob
189,stuck to the wall baseballs,Some,0,comp_allprob
190,stopped cars,Some,0.270161290322581,comp_allprob
190,stuck to the wall pieces of gum,Some,0.165829145728643,comp_allprob
190,fell down card towers,Some,0.31640625,comp_allprob
190,had the letter Z in them novels,Some,0.319298245614035,comp_allprob
190,rolled shopping carts,Some,0.319502074688797,comp_allprob
190,honked bicyclists,Some,0.306034482758621,comp_allprob
190,ran out of batteries laptops,Some,0.265625,comp_allprob
190,froze chocolate bars,Some,0.3215859030837,comp_allprob
190,burnt books,Some,0.305439330543933,comp_allprob
190,melted ice cubes,Some,0.341911764705882,comp_allprob
191,ran out of batteries phones,Some,0.0738255033557047,comp_allprob
191,ripped books,Some,0,comp_allprob
191,rhymed songs,Some,0,comp_allprob
191,flashed webcams,Some,0,comp_allprob
191,fell down block towers,Some,0,comp_allprob
191,decomposed soda cans,Some,0.256198347107438,comp_allprob
191,stopped motorcycles,Some,0,comp_allprob
191,dissolved sugar cubes,Some,0.246696035242291,comp_allprob
191,rolled shopping carts,Some,0.279352226720648,comp_allprob
191,were green bananas,Some,0.264,comp_allprob
192,were green strawberries,Some,0,comp_allprob
192,froze chocolate bars,Some,0,comp_allprob
192,ran out of batteries laptops,Some,0,comp_allprob
192,stuck to the wall baseballs,Some,0,comp_allprob
192,burnt matches,Some,0,comp_allprob
192,landed flat notebooks,Some,0,comp_allprob
192,stuck sequins,Some,0,comp_allprob
192,honked bicyclists,Some,0,comp_allprob
192,sank cups,Some,0,comp_allprob
192,lit up computers,Some,0,comp_allprob
193,burnt rocks,Some,0.00404858299595142,comp_allprob
193,blew away hats,Some,0.0065359477124183,comp_allprob
193,rolled shopping carts,Some,0.00925925925925926,comp_allprob
193,ripped books,Some,0.00970873786407767,comp_allprob
193,got stained white shirts,Some,0,comp_allprob
193,ate the seeds dogs,Some,0.0099009900990099,comp_allprob
193,were green clovers,Some,0.210280373831776,comp_allprob
193,fell down card towers,Some,0.212121212121212,comp_allprob
193,had the letter Z in them birthday cards,Some,0.226993865030675,comp_allprob
193,exploded balls of tin foil,Some,0.228070175438597,comp_allprob
194,ripped shoes,Some,0.00497512437810945,comp_allprob
194,laughed comedians,Some,0.005,comp_allprob
194,honked taxi drivers,Some,0.333333333333333,comp_allprob
194,were green strawberries,Some,0.335616438356164,comp_allprob
194,beeped new cars,Some,0.330882352941176,comp_allprob
194,rolled shopping carts,Some,0.338028169014085,comp_allprob
194,landed flat notebooks,Some,0.333333333333333,comp_allprob
194,decomposed pinecones,Some,0.328571428571429,comp_allprob
194,ate the seeds birds,Some,0.333333333333333,comp_allprob
194,stuck sequins,Some,0.338028169014085,comp_allprob
195,laughed comedians,Some,0.252475247524752,comp_allprob
195,dissolved carrots,Some,0,comp_allprob
195,ripped shirts,Some,0.00662251655629139,comp_allprob
195,rolled wheelchairs,Some,0.253731343283582,comp_allprob
195,flashed phones,Some,0,comp_allprob
195,broke boxes,Some,0.00980392156862745,comp_allprob
195,burnt books,Some,0,comp_allprob
195,honked taxi drivers,Some,0,comp_allprob
195,lit up flashlights,Some,0,comp_allprob
195,exploded balls of tin foil,Some,0.0102040816326531,comp_allprob
196,burnt books,Some,0.207792207792208,comp_allprob
196,dissolved sugar cubes,Some,1,comp_allprob
196,stuck to the wall cakes,Some,0.062992125984252,comp_allprob
196,reflected the sunlight diamonds,Some,0.380753138075314,comp_allprob
196,honked taxi drivers,Some,0.383333333333333,comp_allprob
196,stopped cars,Some,0.369649805447471,comp_allprob
196,ate the seeds butterflies,Some,0.280155642023346,comp_allprob
196,rhymed poems,Some,0.218106995884774,comp_allprob
196,had the letter Z in them birthday cards,Some,0,comp_allprob
196,froze bottles of hand soap,Some,0,comp_allprob
197,decomposed pinecones,Some,0.425806451612903,comp_allprob
197,stuck beads,Some,0.348623853211009,comp_allprob
197,laughed lawyers,Some,0.271844660194175,comp_allprob
197,sank marbles,Some,0.239583333333333,comp_allprob
197,exploded CDs,Some,0.314516129032258,comp_allprob
197,beeped old cars,Some,0.196850393700787,comp_allprob
197,ripped shirts,Some,0.153846153846154,comp_allprob
197,ran out of batteries bike lights,Some,0.198412698412698,comp_allprob
197,flashed webcams,Some,0.174603174603175,comp_allprob
197,ate the seeds dogs,Some,0.194244604316547,comp_allprob
198,ripped shoes,Some,0,comp_allprob
198,rhymed songs,Some,0,comp_allprob
198,rolled toy cars,Some,0,comp_allprob
198,blew away napkins,Some,0.00598802395209581,comp_allprob
198,burnt matches,Some,0.208144796380091,comp_allprob
198,ran out of batteries laptops,Some,0.18957345971564,comp_allprob
198,dissolved sugar cubes,Some,0.213973799126638,comp_allprob
198,broke boxes,Some,0.198067632850242,comp_allprob
198,beeped old cars,Some,0.169312169312169,comp_allprob
198,melted crayons,Some,0.225,comp_allprob
199,exploded CDs,Some,0,comp_allprob
199,honked bus drivers,Some,0,comp_allprob
199,ran out of batteries phones,Some,0,comp_allprob
199,broke sunglasses,Some,0,comp_allprob
199,rolled wheelchairs,Some,0,comp_allprob
199,decomposed banana peels,Some,0,comp_allprob
199,fell down card towers,Some,0,comp_allprob
199,melted ice cubes,Some,0,comp_allprob
199,ate the seeds birds,Some,0,comp_allprob
199,burnt books,Some,0,comp_allprob
200,fell down block towers,Some,0,comp_allprob
200,decomposed soda cans,Some,0.0104166666666667,comp_allprob
200,exploded fireworks,Some,0.010989010989011,comp_allprob
200,blew away backpacks,Some,0,comp_allprob
200,stuck beads,Some,0,comp_allprob
200,reflected the sunlight diamonds,Some,0,comp_allprob
200,lit up flashlights,Some,0,comp_allprob
200,froze bottles of hand soap,Some,0,comp_allprob
200,got stained white shirts,Some,0,comp_allprob
200,dissolved sugar cubes,Some,0,comp_allprob
201,dissolved carrots,Some,0,comp_allprob
201,were green clovers,Some,0.336363636363636,comp_allprob
201,stuck to the wall cakes,Some,0,comp_allprob
201,melted ice cubes,Some,0,comp_allprob
201,lit up computers,Some,0,comp_allprob
201,honked taxi drivers,Some,0,comp_allprob
201,fell down shelves,Some,0,comp_allprob
201,ate the seeds butterflies,Some,0,comp_allprob
201,ran out of batteries bike lights,Some,0,comp_allprob
201,beeped new cars,Some,0,comp_allprob
202,broke logs,Some,0.0101010101010101,comp_allprob
202,rolled toy cars,Some,0.00952380952380952,comp_allprob
202,got stained white tablecloths,Some,0.487804878048781,comp_allprob
202,blew away napkins,Some,0.165853658536585,comp_allprob
202,froze berries,Some,0.163366336633663,comp_allprob
202,honked bus drivers,Some,0.0601092896174863,comp_allprob
202,were green strawberries,Some,0.0213903743315508,comp_allprob
202,ripped shirts,Some,0.185606060606061,comp_allprob
202,laughed kids,Some,0.0282485875706215,comp_allprob
202,ran out of batteries bike lights,Some,0.0391061452513966,comp_allprob
203,flashed webcams,Some,0.0909090909090909,comp_allprob
203,lit up cd-players,Some,0.00970873786407767,comp_allprob
203,rolled wheelchairs,Some,0,comp_allprob
203,were green strawberries,Some,0.00980392156862745,comp_allprob
203,dissolved carrots,Some,0,comp_allprob
203,exploded balls of tin foil,Some,0.0377358490566038,comp_allprob
203,honked taxi drivers,Some,0.00980392156862745,comp_allprob
203,beeped old cars,Some,0.0194174757281553,comp_allprob
203,reflected the sunlight diamonds,Some,0.00980392156862745,comp_allprob
203,broke sunglasses,Some,0.00970873786407767,comp_allprob
204,stuck to the wall pieces of gum,Some,0,comp_allprob
204,decomposed banana peels,Some,0,comp_allprob
204,landed flat notebooks,Some,0,comp_allprob
204,blew away backpacks,Some,0,comp_allprob
204,ripped books,Some,0,comp_allprob
204,flashed webcams,Some,0.0072463768115942,comp_allprob
204,rolled wheelchairs,Some,0,comp_allprob
204,froze bottles of hand soap,Some,0,comp_allprob
204,stuck beads,Some,0,comp_allprob
204,ran out of batteries phones,Some,0,comp_allprob
205,blew away hats,Some,0,comp_allprob
205,were green strawberries,Some,0,comp_allprob
205,ripped shoes,Some,0,comp_allprob
205,lit up flashlights,Some,0,comp_allprob
205,dissolved oreos,Some,0,comp_allprob
205,flashed phones,Some,0,comp_allprob
205,popped eggs,Some,0,comp_allprob
205,ran out of batteries laptops,Some,0,comp_allprob
205,honked taxi drivers,Some,0,comp_allprob
205,broke logs,Some,0,comp_allprob
206,exploded eggs,Some,0.0357142857142857,comp_allprob
206,ripped books,Some,0.0563380281690141,comp_allprob
206,stuck sequins,Some,0.0256410256410256,comp_allprob
206,stuck to the wall cakes,Some,0.04,comp_allprob
206,stopped bicycles,Some,0.0714285714285714,comp_allprob
206,sank marbles,Some,0,comp_allprob
206,exploded candles,Some,0,comp_allprob
206,laughed kids,Some,0,comp_allprob
206,melted pencils,Some,0.0277777777777778,comp_allprob
206,honked bus drivers,Some,0,comp_allprob
207,honked bicyclists,Some,0.182857142857143,comp_allprob
207,melted pencils,Some,0.127659574468085,comp_allprob
207,ripped books,Some,0.111888111888112,comp_allprob
207,broke logs,Some,0.121794871794872,comp_allprob
207,reflected the sunlight diamonds,Some,0.167630057803468,comp_allprob
207,stuck to the wall pieces of gum,Some,0.2,comp_allprob
207,ran out of batteries laptops,Some,0.189944134078212,comp_allprob
207,burnt rocks,Some,0.202312138728324,comp_allprob
207,were green bananas,Some,0.147058823529412,comp_allprob
207,rhymed songs,Some,0.148148148148148,comp_allprob
208,popped bubbles,Some,0.0132450331125828,comp_allprob
208,reflected the sunlight diamonds,Some,0.00952380952380952,comp_allprob
208,ran out of batteries laptops,Some,0.0136986301369863,comp_allprob
208,ripped shirts,Some,0,comp_allprob
208,rhymed songs,Some,0.0210526315789474,comp_allprob
208,beeped old cars,Some,0,comp_allprob
208,exploded candles,Some,0,comp_allprob
208,lit up computers,Some,0,comp_allprob
208,landed flat pancakes,Some,0.0212765957446809,comp_allprob
208,rolled toy cars,Some,0,comp_allprob
209,beeped new cars,Some,0.0288461538461538,comp_allprob
209,stuck beads,Some,0,comp_allprob
209,broke boxes,Some,0.0265486725663717,comp_allprob
209,burnt books,Some,0.019047619047619,comp_allprob
209,got stained white shirts,Some,0.950980392156863,comp_allprob
209,were green bananas,Some,0.0306122448979592,comp_allprob
209,stopped bicycles,Some,0.0404040404040404,comp_allprob
209,popped bubbles,Some,0.0265486725663717,comp_allprob
209,landed flat coins,Some,0.0288461538461538,comp_allprob
209,melted crayons,Some,0.00763358778625954,comp_allprob
210,dissolved oreos,Some,0.0196078431372549,comp_allprob
210,blew away hats,Some,0.00625,comp_allprob
210,lit up cd-players,Some,0.00558659217877095,comp_allprob
210,reflected the sunlight mirrors,Some,0.0072992700729927,comp_allprob
210,decomposed pinecones,Some,0.0147058823529412,comp_allprob
210,exploded balls of tin foil,Some,0.280612244897959,comp_allprob
210,stuck sequins,Some,0.258426966292135,comp_allprob
210,ripped shoes,Some,0.0163934426229508,comp_allprob
210,ate the seeds birds,Some,0.0134228187919463,comp_allprob
210,honked bicyclists,Some,0.02,comp_allprob
211,beeped new cars,Some,0,comp_allprob
211,froze chocolate bars,Some,0,comp_allprob
211,sank marbles,Some,0,comp_allprob
211,honked bus drivers,Some,0,comp_allprob
211,rolled toy cars,Some,0,comp_allprob
211,had the letter Z in them love notes,Some,0.492610837438424,comp_allprob
211,lit up flashlights,Some,0,comp_allprob
211,ripped books,Some,0.50251256281407,comp_allprob
211,blew away napkins,Some,0.520833333333333,comp_allprob
211,dissolved sugar cubes,Some,0,comp_allprob
212,ate the seeds dogs,Some,0.0272727272727273,comp_allprob
212,sank balloons,Some,0.018348623853211,comp_allprob
212,decomposed pinecones,Some,0.00934579439252336,comp_allprob
212,exploded eggs,Some,0.0267857142857143,comp_allprob
212,popped balloons,Some,0,comp_allprob
212,ripped shoes,Some,0.0217391304347826,comp_allprob
212,dissolved sugar cubes,Some,0.0104166666666667,comp_allprob
212,froze chocolate bars,Some,0.0217391304347826,comp_allprob
212,honked bus drivers,Some,0.025,comp_allprob
212,melted pencils,Some,0.0227272727272727,comp_allprob
213,stopped motorcycles,Some,0.00649350649350649,comp_allprob
213,stuck to the wall cakes,Some,0.0111111111111111,comp_allprob
213,sank cups,Some,0,comp_allprob
213,burnt rocks,Some,0.00568181818181818,comp_allprob
213,stuck sequins,Some,0.00584795321637427,comp_allprob
213,ripped shoes,Some,0.00602409638554217,comp_allprob
213,had the letter Z in them novels,Some,0,comp_allprob
213,flashed cameras,Some,0,comp_allprob
213,fell down shelves,Some,0,comp_allprob
213,exploded balls of tin foil,Some,0,comp_allprob
214,got stained white tablecloths,Some,0,comp_allprob
214,dissolved carrots,Some,0,comp_allprob
214,burnt matches,Some,0,comp_allprob
214,flashed cameras,Some,0,comp_allprob
214,froze bottles of hand soap,Some,0,comp_allprob
214,stuck stickers,Some,0,comp_allprob
214,blew away napkins,Some,0,comp_allprob
214,ripped shirts,Some,0,comp_allprob
214,stopped cars,Some,0,comp_allprob
214,had the letter Z in them novels,Some,0,comp_allprob
215,had the letter Z in them love notes,Some,0,comp_allprob
215,rhymed songs,Some,0,comp_allprob
215,stuck to the wall pieces of gum,Some,0,comp_allprob
215,ate the seeds dogs,Some,0,comp_allprob
215,landed flat coins,Some,0.349112426035503,comp_allprob
215,ripped shoes,Some,0.0759493670886076,comp_allprob
215,sank marbles,Some,0.0887573964497041,comp_allprob
215,beeped old cars,Some,0,comp_allprob
215,honked bus drivers,Some,0.04,comp_allprob
215,popped eggs,Some,0.0473372781065089,comp_allprob
216,popped eggs,Some,0.0882352941176471,comp_allprob
216,burnt matches,Some,0.1,comp_allprob
216,rhymed poems,Some,0,comp_allprob
216,blew away napkins,Some,0.16304347826087,comp_allprob
216,stopped motorcycles,Some,0.207792207792208,comp_allprob
216,reflected the sunlight phone screens,Some,0.12,comp_allprob
216,dissolved carrots,Some,0.197452229299363,comp_allprob
216,froze chocolate bars,Some,0,comp_allprob
216,got stained white carpets,Some,0.0833333333333333,comp_allprob
216,ripped books,Some,0.11,comp_allprob
217,landed flat pancakes,Some,0.108333333333333,comp_allprob
217,got stained white shirts,Some,0.363636363636364,comp_allprob
217,fell down shelves,Some,0.153846153846154,comp_allprob
217,blew away hats,Some,0.094017094017094,comp_allprob
217,lit up flashlights,Some,0,comp_allprob
217,broke logs,Some,0,comp_allprob
217,had the letter Z in them novels,Some,0.0087719298245614,comp_allprob
217,exploded CDs,Some,0.0989010989010989,comp_allprob
217,sank cups,Some,0,comp_allprob
217,stuck to the wall baseballs,Some,0.134146341463415,comp_allprob
218,broke boxes,Some,0.264705882352941,comp_allprob
218,had the letter Z in them love notes,Some,0.25,comp_allprob
218,ripped shirts,Some,0.233695652173913,comp_allprob
218,exploded gas tanks,Some,0.203947368421053,comp_allprob
218,stopped motorcycles,Some,0.287179487179487,comp_allprob
218,honked taxi drivers,Some,0.236714975845411,comp_allprob
218,froze chocolate bars,Some,0.270588235294118,comp_allprob
218,stuck to the wall baseballs,Some,0.190265486725664,comp_allprob
218,exploded balls of tin foil,Some,0.226851851851852,comp_allprob
218,flashed phones,Some,0.294871794871795,comp_allprob
219,stopped cars,Some,0.00531914893617021,comp_allprob
219,stuck to the wall baseballs,Some,0.00689655172413793,comp_allprob
219,sank cups,Some,0.015625,comp_allprob
219,burnt rocks,Some,0.0317460317460317,comp_allprob
219,broke logs,Some,0,comp_allprob
219,got stained white carpets,Some,0.03125,comp_allprob
219,exploded candles,Some,0.00671140939597315,comp_allprob
219,dissolved carrots,Some,0,comp_allprob
219,beeped old cars,Some,0.0171428571428571,comp_allprob
219,had the letter Z in them birthday cards,Some,0,comp_allprob
220,lit up flashlights,Some,0.246808510638298,comp_allprob
220,stopped motorcycles,Some,0,comp_allprob
220,rolled shopping carts,Some,0.245810055865922,comp_allprob
220,decomposed soda cans,Some,0.18562874251497,comp_allprob
220,were green strawberries,Some,0.181318681318681,comp_allprob
220,sank marbles,Some,0.180124223602484,comp_allprob
220,stuck beads,Some,0.160427807486631,comp_allprob
220,reflected the sunlight mirrors,Some,0.156626506024096,comp_allprob
220,honked bicyclists,Some,0.144827586206897,comp_allprob
220,beeped old cars,Some,0.137931034482759,comp_allprob
221,broke logs,Some,0,comp_allprob
221,ran out of batteries phones,Some,0,comp_allprob
221,burnt books,Some,0.046875,comp_allprob
221,landed flat coins,Some,0.0761904761904762,comp_allprob
221,got stained white shirts,Some,0.0526315789473684,comp_allprob
221,rolled wheelchairs,Some,0.00952380952380952,comp_allprob
221,ate the seeds birds,Some,0.0210526315789474,comp_allprob
221,honked bicyclists,Some,0.0121951219512195,comp_allprob
221,reflected the sunlight mirrors,Some,0.0462962962962963,comp_allprob
221,froze berries,Some,0.192660550458716,comp_allprob
222,froze bottles of hand soap,Some,0.0101010101010101,comp_allprob
222,blew away backpacks,Some,0,comp_allprob
222,sank cups,Some,0,comp_allprob
222,stuck to the wall baseballs,Some,0,comp_allprob
222,reflected the sunlight diamonds,Some,0,comp_allprob
222,laughed comedians,Some,0,comp_allprob
222,stopped motorcycles,Some,0,comp_allprob
222,burnt rocks,Some,0,comp_allprob
222,decomposed banana peels,Some,0,comp_allprob
222,exploded gas tanks,Some,0,comp_allprob
223,had the letter Z in them birthday cards,Some,0.0196078431372549,comp_allprob
223,stopped bicycles,Some,0.5,comp_allprob
223,were green clovers,Some,0.510204081632653,comp_allprob
223,fell down shelves,Some,0.510309278350515,comp_allprob
223,rolled toy cars,Some,0.447963800904977,comp_allprob
223,lit up flashlights,Some,0.469194312796209,comp_allprob
223,ripped shoes,Some,0.462264150943396,comp_allprob
223,melted ice cubes,Some,0.91743119266055,comp_allprob
223,stuck stickers,Some,0.550561797752809,comp_allprob
223,flashed webcams,Some,0.411764705882353,comp_allprob
224,rolled toy cars,Some,0.0264550264550265,comp_allprob
224,fell down block towers,Some,0.0196078431372549,comp_allprob
224,stuck stickers,Some,0.127388535031847,comp_allprob
224,popped balloons,Some,0.147727272727273,comp_allprob
224,melted crayons,Some,0.0705128205128205,comp_allprob
224,flashed webcams,Some,0.0939597315436242,comp_allprob
224,beeped old cars,Some,0.121621621621622,comp_allprob
224,decomposed pinecones,Some,0.109489051094891,comp_allprob
224,dissolved sugar cubes,Some,0.288702928870293,comp_allprob
224,froze chocolate bars,Some,0.25,comp_allprob
225,beeped new cars,Some,0,comp_allprob
225,broke boxes,Some,0.0106951871657754,comp_allprob
225,decomposed soda cans,Some,0.202643171806167,comp_allprob
225,stuck stickers,Some,0.0427807486631016,comp_allprob
225,reflected the sunlight diamonds,Some,0.0333333333333333,comp_allprob
225,ripped books,Some,0.0612244897959184,comp_allprob
225,rolled wheelchairs,Some,0.118811881188119,comp_allprob
225,blew away hats,Some,0.0895522388059702,comp_allprob
225,exploded candles,Some,0,comp_allprob
225,sank balloons,Some,0.0531914893617021,comp_allprob
226,fell down shelves,Some,0.027027027027027,comp_allprob
226,sank balloons,Some,0.0294117647058824,comp_allprob
226,flashed webcams,Some,0.0204081632653061,comp_allprob
226,reflected the sunlight mirrors,Some,0.0192307692307692,comp_allprob
226,laughed lawyers,Some,0.0192307692307692,comp_allprob
226,burnt matches,Some,0.0350877192982456,comp_allprob
226,landed flat pancakes,Some,0.0101010101010101,comp_allprob
226,rhymed limericks,Some,0.0108695652173913,comp_allprob
226,beeped old cars,Some,0.0173913043478261,comp_allprob
226,stuck to the wall cakes,Some,0.0350877192982456,comp_allprob
227,broke logs,Some,0.462962962962963,comp_allprob
227,laughed comedians,Some,0.484848484848485,comp_allprob
227,sank marbles,Some,0.522388059701493,comp_allprob
227,honked bus drivers,Some,0.512820512820513,comp_allprob
227,decomposed pinecones,Some,0.495495495495495,comp_allprob
227,ran out of batteries laptops,Some,0.466666666666667,comp_allprob
227,stuck sequins,Some,0.375609756097561,comp_allprob
227,reflected the sunlight phone screens,Some,0.25609756097561,comp_allprob
227,popped bubbles,Some,0.25,comp_allprob
227,melted crayons,Some,0.222929936305732,comp_allprob
228,blew away hats,Some,0.0134228187919463,comp_allprob
228,reflected the sunlight mirrors,Some,0.00694444444444444,comp_allprob
228,fell down card towers,Some,0.0144927536231884,comp_allprob
228,stuck to the wall pieces of gum,Some,0.0223880597014925,comp_allprob
228,rhymed songs,Some,0.0230769230769231,comp_allprob
228,stuck stickers,Some,0.0078125,comp_allprob
228,ripped books,Some,0.012987012987013,comp_allprob
228,melted ice cubes,Some,0.0121951219512195,comp_allprob
228,got stained white shirts,Some,0.00666666666666667,comp_allprob
228,broke sunglasses,Some,0.00591715976331361,comp_allprob
229,sank cups,Some,0,comp_allprob
229,ran out of batteries bike lights,Some,0,comp_allprob
229,rhymed poems,Some,0,comp_allprob
229,ate the seeds dogs,Some,0,comp_allprob
229,stuck to the wall baseballs,Some,0,comp_allprob
229,rolled wheelchairs,Some,0,comp_allprob
229,beeped houses,Some,0,comp_allprob
229,ripped shoes,Some,0,comp_allprob
229,exploded fireworks,Some,0,comp_allprob
229,were green strawberries,Some,0,comp_allprob
230,sank cups,Some,0,comp_allprob
230,ran out of batteries phones,Some,0,comp_allprob
230,popped bubbles,Some,0,comp_allprob
230,stuck to the wall cakes,Some,0,comp_allprob
230,flashed phones,Some,0,comp_allprob
230,froze berries,Some,0,comp_allprob
230,honked taxi drivers,Some,0,comp_allprob
230,melted crayons,Some,0,comp_allprob
230,decomposed banana peels,Some,0.0196078431372549,comp_allprob
230,dissolved sugar cubes,Some,0,comp_allprob
231,broke sunglasses,Some,0,comp_allprob
231,blew away hats,Some,0,comp_allprob
231,flashed cameras,Some,0,comp_allprob
231,ripped shoes,Some,0,comp_allprob
231,landed flat notebooks,Some,0,comp_allprob
231,ran out of batteries laptops,Some,0,comp_allprob
231,decomposed banana peels,Some,0,comp_allprob
231,beeped houses,Some,0,comp_allprob
231,lit up cd-players,Some,0,comp_allprob
231,ate the seeds butterflies,Some,0,comp_allprob
232,beeped houses,Some,0,comp_allprob
232,reflected the sunlight diamonds,Some,0,comp_allprob
232,broke boxes,Some,0,comp_allprob
232,laughed kids,Some,0,comp_allprob
232,landed flat notebooks,Some,0,comp_allprob
232,stopped motorcycles,Some,0,comp_allprob
232,decomposed banana peels,Some,0,comp_allprob
232,popped balloons,Some,0,comp_allprob
232,ran out of batteries phones,Some,0,comp_allprob
232,had the letter Z in them birthday cards,Some,0,comp_allprob
233,rhymed poems,Some,0,comp_allprob
233,stuck sequins,Some,0,comp_allprob
233,rolled toy cars,Some,0,comp_allprob
233,landed flat pancakes,Some,0,comp_allprob
233,popped eggs,Some,0,comp_allprob
233,beeped new cars,Some,0,comp_allprob
233,exploded fireworks,Some,0,comp_allprob
233,froze berries,Some,0.032,comp_allprob
233,were green clovers,Some,0,comp_allprob
233,lit up computers,Some,0,comp_allprob
234,exploded candles,Some,0.00675675675675676,comp_allprob
234,blew away napkins,Some,0.0141843971631206,comp_allprob
234,rolled shopping carts,Some,0.016,comp_allprob
234,rhymed songs,Some,0,comp_allprob
234,lit up computers,Some,0.00900900900900901,comp_allprob
234,had the letter Z in them novels,Some,0,comp_allprob
234,landed flat coins,Some,0.357664233576642,comp_allprob
234,melted ice cubes,Some,0,comp_allprob
234,dissolved oreos,Some,0,comp_allprob
234,decomposed banana peels,Some,0.00353356890459364,comp_allprob
235,stopped bicycles,Some,0.150326797385621,comp_allprob
235,exploded balls of tin foil,Some,0,comp_allprob
235,broke sunglasses,Some,0,comp_allprob
235,burnt books,Some,0,comp_allprob
235,landed flat pancakes,Some,0,comp_allprob
235,rolled wheelchairs,Some,0,comp_allprob
235,stuck sequins,Some,0,comp_allprob
235,dissolved carrots,Some,0,comp_allprob
235,melted ice cubes,Some,0,comp_allprob
235,stuck to the wall baseballs,Some,0.0103092783505155,comp_allprob
236,rhymed songs,Some,0,comp_allprob
236,ate the seeds birds,Some,0,comp_allprob
236,broke logs,Some,0.0136986301369863,comp_allprob
236,stuck to the wall pieces of gum,Some,0,comp_allprob
236,blew away napkins,Some,0,comp_allprob
236,popped balloons,Some,0,comp_allprob
236,fell down card towers,Some,0,comp_allprob
236,dissolved sugar cubes,Some,0,comp_allprob
236,burnt books,Some,0,comp_allprob
236,stuck stickers,Some,0,comp_allprob
237,rolled toy cars,Some,0.212264150943396,comp_allprob
237,ripped shirts,Some,0.21256038647343,comp_allprob
237,burnt books,Some,0.269406392694064,comp_allprob
237,dissolved oreos,Some,0.303225806451613,comp_allprob
237,exploded eggs,Some,0.236024844720497,comp_allprob
237,laughed lawyers,Some,0.261538461538462,comp_allprob
237,had the letter Z in them birthday cards,Some,0.241379310344828,comp_allprob
237,blew away napkins,Some,0.263414634146342,comp_allprob
237,flashed phones,Some,0.225,comp_allprob
237,decomposed pinecones,Some,0.224489795918367,comp_allprob
238,flashed phones,Some,0.138297872340426,comp_allprob
238,stuck sequins,Some,0.0487804878048781,comp_allprob
238,were green clovers,Some,0.0944444444444444,comp_allprob
238,fell down shelves,Some,0.121052631578947,comp_allprob
238,ate the seeds butterflies,Some,0.112903225806452,comp_allprob
238,melted ice cubes,Some,0.236514522821577,comp_allprob
238,froze bottles of hand soap,Some,0.229074889867841,comp_allprob
238,stopped motorcycles,Some,0.134715025906736,comp_allprob
238,dissolved sugar cubes,Some,0.290566037735849,comp_allprob
238,popped bubbles,Some,0.202764976958525,comp_allprob
239,sank cups,Some,0,comp_allprob
239,were green bananas,Some,0,comp_allprob
239,ran out of batteries laptops,Some,0.102803738317757,comp_allprob
239,melted crayons,Some,0.116883116883117,comp_allprob
239,lit up computers,Some,0.333333333333333,comp_allprob
239,decomposed soda cans,Some,0.0810810810810811,comp_allprob
239,laughed lawyers,Some,0.0888888888888889,comp_allprob
239,stopped motorcycles,Some,0.217391304347826,comp_allprob
239,landed flat pancakes,Some,0.0909090909090909,comp_allprob
239,froze chocolate bars,Some,0.235955056179775,comp_allprob
240,rhymed songs,None,0.29,wonkiness
240,landed flat pancakes,Some,0.25,wonkiness
240,froze bottles of hand soap,Some,0.83,wonkiness
240,beeped houses,None,0.81,wonkiness
240,reflected the sunlight mirrors,Some,0,wonkiness
240,ate the seeds birds,All,0.3,wonkiness
240,exploded CDs,None,0.13,wonkiness
240,laughed lawyers,None,0.81,wonkiness
240,stopped bicycles,None,0.76,wonkiness
240,decomposed banana peels,Some,0,wonkiness
240,were green strawberries,Some,0.3,wonkiness
240,popped eggs,All,0.81,wonkiness
240,dissolved sugar cubes,All,0,wonkiness
240,burnt matches,Some,0.03,wonkiness
240,ripped shoes,All,0.26,wonkiness
240,honked bicyclists,Some,0.35,wonkiness
240,broke logs,Some,0.16,wonkiness
240,got stained white shirts,All,0.24,wonkiness
240,sank balloons,Some,0.78,wonkiness
240,lit up computers,Some,0.21,wonkiness
241,flashed webcams,Some,0.12,wonkiness
241,honked bicyclists,Some,0.65,wonkiness
241,lit up flashlights,Some,0.25,wonkiness
241,got stained white shirts,Some,0.14,wonkiness
241,were green clovers,Some,0.0600000000000001,wonkiness
241,exploded CDs,All,0.0600000000000001,wonkiness
241,rolled wheelchairs,All,0.14,wonkiness
241,ate the seeds dogs,All,0.13,wonkiness
241,blew away hats,Some,0.05,wonkiness
241,laughed lawyers,Some,0.48,wonkiness
241,stopped motorcycles,None,0.13,wonkiness
241,decomposed soda cans,Some,0.45,wonkiness
241,stuck stickers,Some,0.11,wonkiness
241,fell down card towers,All,0.08,wonkiness
241,rhymed poems,All,0.5,wonkiness
241,had the letter Z in them love notes,None,0.4,wonkiness
241,melted ice cubes,None,0.98,wonkiness
241,broke sunglasses,None,0.97,wonkiness
